"TOA5","GCREW_MARSH_OUTLET","CR300","11122","CR300-WIFI.Std.07.02","CPU:GCREW_SONDEV1.CR300","43526","SontekTable"
"TIMESTAMP","RECORD","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxl","Velocity_XZxr","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","RangeWaterSurface","AdjWaterDepth","TotVOLpos","TotVOLneg","ECELL","SNR1","SNR2","SNR3","SNR4"
"2021-01-01 09:45:00",70041,-0.006,0.447,-0.008,-7999,0.397,-0.008,0.827,4.56,0,-0.008,-0.001,-0.027,-0.011,13.88,-2.15,-1.37,100,0.397,0.122,7999,-7999,0.369,35.2,31.1,22.1,25.5
"2021-01-01 10:00:00",70042,-0.006,0.447,-0.007,-7999,0.397,-0.007,0.827,4.601,0,-0.007,0,-0.016,-0.018,13.89,-2.16,-1.38,100,0.397,0.281,7999,-7999,0.369,33.6,29.5,20.1,23.9
"2021-01-01 10:15:00",70043,-0.004,0.446,-0.005,-7999,0.396,-0.004,0.826,4.648,0,-0.004,0,-0.015,-0.029,13.9,-2.16,-1.38,100,0.396,0.049,7999,-7999,0.369,37.6,33.5,25,28.2
"2021-01-01 10:30:00",70044,-0.005,0.445,-0.007,-7999,0.395,-0.006,0.823,4.691,0,-0.006,-0.001,-0.023,-0.015,13.91,-2.15,-1.37,100,0.395,0.148,7999,-7999,0.369,32.9,29.1,20.1,23.5
"2021-01-01 10:45:00",70045,-0.004,0.444,-0.005,-7999,0.394,-0.005,0.822,4.68,0,-0.005,0,-0.029,-0.015,13.9,-2.15,-1.39,100,0.394,0.178,7999,-7999,0.369,32.9,28.4,19.5,23.4
"2021-01-01 11:00:00",70046,-0.006,0.443,-0.007,-7999,0.393,-0.007,0.82,4.687,0,-0.007,-0.001,-0.028,-0.038,13.9,-2.16,-1.38,100,0.393,0.003,7999,-7999,0.369,31.9,28,18.1,21.5
"2021-01-01 11:15:00",70047,-0.005,0.443,-0.006,-7999,0.393,-0.006,0.82,4.732,0,-0.006,-0.001,-0.024,-0.015,13.92,-2.16,-1.38,100,0.393,0.093,7999,-7999,0.369,32.6,28.7,18.9,22.4
"2021-01-01 11:30:00",70048,-0.005,0.442,-0.006,-7999,0.392,-0.006,0.817,4.745,0,-0.006,0,-0.011,-0.007,13.9,-2.16,-1.38,100,0.392,0.047,7999,-7999,0.369,39.8,36.9,27.9,34.1
"2021-01-01 11:45:00",70049,-0.006,0.443,-0.007,-7999,0.393,-0.007,0.82,4.768,0,-0.007,0,-0.01,-0.01,13.89,-2.15,-1.37,100,0.393,0.145,7999,-7999,0.369,38.5,34.4,26.4,29.1
"2021-01-01 12:00:00",70050,-0.004,0.445,-0.005,-7999,0.395,-0.005,0.823,4.84,0,-0.005,0,-0.006,0.002,13.9,-2.16,-1.39,100,0.395,0.164,7999,-7999,0.369,36.1,32.7,24.3,27.1
"2021-01-01 12:15:00",70051,-0.003,0.444,-0.004,-7999,0.394,-0.003,0.821,4.796,0,-0.003,0,0.002,-0.013,13.88,-2.15,-1.39,100,0.394,0.063,7999,-7999,0.369,38.6,36,26.4,31.7
"2021-01-01 12:30:00",70052,-0.004,0.452,-0.004,-7999,0.402,-0.004,0.836,4.828,0,-0.004,0.001,-0.007,-0.006,13.89,-2.14,-1.39,100,0.402,0.153,7999,-7999,0.369,37.9,34.5,25,29.6
"2021-01-01 12:45:00",70053,-0.006,0.466,-0.006,-7999,0.416,-0.006,0.863,4.828,0,-0.006,0.001,-0.004,-0.015,13.79,-2.16,-1.4,100,0.416,-0.092,7999,-7999,0.389,36.4,33.7,22.6,27.6
"2021-01-01 13:00:00",70054,-0.002,0.477,-0.003,-7999,0.427,-0.002,0.883,4.892,0,-0.002,0.001,-0.018,-0.015,13.93,-2.15,-1.41,100,0.427,0.008,7999,-7999,0.409,36.5,32.2,22.5,27.4
"2021-01-01 13:15:00",70055,0,0.515,0,-7999,0.465,0.001,0.953,4.826,0,0.001,0,0.007,-0.006,13.91,-2.12,-1.41,100,0.465,0.389,7999,-7999,0.449,32.9,29.9,18.9,25.5
"2021-01-01 13:30:00",70056,0.003,0.534,0.003,-7999,0.484,0.003,0.988,4.942,0,0.003,0,0.004,0.012,13.92,-2.09,-1.42,100,0.484,0.286,7999,-7999,0.469,35.7,31.4,20.1,25.5
"2021-01-01 13:45:00",70057,0.004,0.538,0.004,-7999,0.488,0.004,0.996,4.678,0,0.004,0.001,0.001,0.012,13.9,-2.09,-1.42,100,0.488,0.27,7999,-7999,0.469,38.2,34,21.1,27.5
"2021-01-01 14:00:00",70058,-0.005,0.543,-0.005,-7999,0.493,-0.005,1.004,4.787,0,-0.005,-0.001,-0.005,-0.003,13.9,-2.08,-1.4,100,0.493,0.22,7999,-7999,0.469,39.6,35.9,22.7,29.6
"2021-01-01 14:15:00",70059,-0.005,0.594,-0.004,-7999,0.544,-0.005,1.099,4.806,0,-0.005,-0.001,-0.01,-0.007,13.9,-2.08,-1.41,100,0.544,0.204,7999,-7999,0.529,38.5,35.4,22.3,28.6
"2021-01-01 14:30:00",70060,-0.015,0.642,-0.013,-7999,0.592,-0.014,1.188,4.625,0,-0.014,-0.001,-0.024,-0.012,13.91,-2.07,-1.41,100,0.592,0.153,7999,-7999,0.549,42.3,37,25,31.7
"2021-01-01 14:45:00",70061,-0.009,0.648,-0.007,-7999,0.598,-0.007,1.198,4.649,0,-0.007,-0.001,-0.011,-0.013,13.91,-2.05,-1.4,100,0.598,0.23,7999,-7999,0.569,40.7,36,23.1,28.5
"2021-01-01 15:00:00",70062,0.014,0.684,0.011,-7999,0.634,0.011,1.266,4.643,0,0.011,-0.001,-0.003,0.016,14,-2.04,-1.42,100,0.634,0.315,7999,-7999,0.609,34.9,33.2,18.3,24.1
"2021-01-01 15:15:00",70063,0.038,0.715,0.029,-7999,0.665,0.029,1.323,4.548,0,0.029,0.003,0.014,0.02,14,-2.03,-1.41,100,0.665,0.223,7999,-7999,0.629,33.9,31.6,18.6,23.8
"2021-01-01 15:30:00",70064,0.027,0.744,0.019,-7999,0.694,0.018,1.376,4.524,0,0.018,0,-0.017,0.006,14.01,-2.03,-1.41,100,0.694,0.362,7999,-7999,0.669,30.7,27.7,18.2,22.3
"2021-01-01 15:45:00",70065,0.028,0.774,0.02,-7999,0.724,0.019,1.432,4.499,0,0.019,0,-0.005,0.001,14,-2.02,-1.42,100,0.724,0.102,7999,-7999,0.689,31.8,28.5,16.9,22.1
"2021-01-01 16:00:00",70066,-0.005,0.794,-0.003,-7999,0.744,-0.004,1.468,4.522,0,-0.004,0,-0.014,-0.024,14.06,-2.02,-1.41,100,0.744,0.418,7999,-7999,0.709,32.2,29,17.8,22.9
"2021-01-01 16:15:00",70067,0.051,0.814,0.034,-7999,0.764,0.034,1.505,4.515,0,0.034,0.003,0.019,0.007,14.08,-2,-1.4,100,0.764,0.342,7999,-7999,0.729,30.5,27.7,16.7,21.6
"2021-01-01 16:30:00",70068,0.003,0.83,0.002,-7999,0.78,0,1.535,4.471,0,0,0.001,-0.031,-0.015,14.09,-2,-1.41,100,0.78,0.309,7999,-7999,0.749,30.5,27.4,16.8,21
"2021-01-01 16:45:00",70069,0.06,0.854,0.038,-7999,0.804,0.036,1.579,4.519,0,0.036,0.003,0,0.007,14.06,-1.98,-1.41,100,0.804,0.76,7999,-7999,0.769,31.4,27.9,18.3,21.2
"2021-01-01 17:00:00",70070,0.122,0.896,0.073,-7999,0.846,0.071,1.657,4.552,0,0.071,0.002,0.019,0.028,14.1,-1.95,-1.44,100,0.846,0.515,7999,-7999,0.829,29.5,25.8,17.4,21.7
"2021-01-01 17:15:00",70071,0.027,0.889,0.016,-7999,0.839,0.016,1.645,4.415,0,0.016,-0.001,0.003,-0.005,14,-2.04,-1.47,100,0.839,0.544,7999,-7999,0.829,32.4,27.4,19.3,22.6
"2021-01-01 17:30:00",70072,0.093,0.922,0.055,-7999,0.872,0.053,1.705,4.4,0,0.053,0.001,0.011,0.019,13.99,-2,-1.49,100,0.872,0.438,7999,-7999,0.849,30.6,26.2,19,23.8
"2021-01-01 17:45:00",70073,0.202,0.929,0.117,-7999,0.879,0.102,1.718,4.42,0,0.102,0.002,0.037,0.079,14,-1.95,-1.49,100,0.879,0.535,7999,-7999,0.849,31.1,28,20.1,24.9
"2021-01-01 18:00:00",70074,0.052,0.958,0.03,-7999,0.908,0.027,1.772,4.252,0,0.027,-0.001,-0.023,-0.004,14.01,-1.99,-1.48,100,0.908,0.481,7999,-7999,0.889,30.3,25.9,20.6,24.2
"2021-01-01 18:15:00",70075,0.068,0.967,0.038,-7999,0.917,0.037,1.789,4.274,0,0.037,0.001,-0.011,0,14.01,-1.97,-1.47,100,0.917,0.552,7999,-7999,0.889,29.2,24.5,18.8,22.4
"2021-01-01 18:30:00",70076,-0.067,0.966,-0.038,-7999,0.916,-0.038,1.787,4.385,0,-0.038,0.003,-0.044,-0.063,14.09,-2,-1.47,100,0.916,0.604,7999,-7999,0.889,28.1,22.9,17.1,19.8
"2021-01-01 18:45:00",70077,-0.061,0.962,-0.034,-7999,0.912,-0.034,1.779,4.416,0,-0.034,0.001,-0.034,-0.033,14.07,-2,-1.45,100,0.912,0.544,7999,-7999,0.889,27.9,24.4,19,22.7
"2021-01-01 19:00:00",70078,-0.157,0.937,-0.091,-7999,0.887,-0.091,1.734,4.366,0,-0.091,0.009,0.002,-0.142,14.07,-2.1,-1.5,100,0.887,0.547,7999,-7999,0.869,33.1,30.3,22.7,24.4
"2021-01-01 19:15:00",70079,-0.044,0.916,-0.026,-7999,0.866,-0.023,1.695,4.407,0,-0.023,0.001,0.003,0.003,14.05,-2.08,-1.46,100,0.866,0.557,7999,-7999,0.849,32.4,29.8,21.1,25.6
"2021-01-01 19:30:00",70080,0.021,0.925,0.012,-7999,0.875,0.013,1.71,4.425,0,0.013,0,0.009,0.008,14.09,-2.03,-1.47,100,0.875,0.548,7999,-7999,0.849,31.4,28.6,21.2,25.3
"2021-01-01 19:45:00",70081,-0.058,0.922,-0.034,-7999,0.872,-0.031,1.706,4.442,0,-0.031,0.004,-0.01,-0.009,14.09,-2.04,-1.47,100,0.872,0.541,7999,-7999,0.849,31.6,29.2,21.9,26.7
"2021-01-01 20:00:00",70082,-0.014,0.932,-0.008,-7999,0.882,-0.008,1.723,4.429,0,-0.008,0,-0.006,-0.002,14.15,-2.03,-1.49,100,0.882,0.674,7999,-7999,0.849,33.1,29.4,22,25.8
"2021-01-01 20:15:00",70083,-0.131,0.916,-0.077,-7999,0.866,-0.075,1.695,4.336,0,-0.075,0.007,0.003,-0.077,14.14,-2.11,-1.47,100,0.866,0.488,7999,-7999,0.849,34.8,32,23.8,27.6
"2021-01-01 20:30:00",70084,-0.154,0.901,-0.092,-7999,0.851,-0.091,1.666,4.431,0,-0.091,0.006,-0.011,-0.101,13.63,-2.11,-1.47,100,0.851,0.43,7999,-7999,0.829,33.9,31.7,22.6,27.3
"2021-01-01 20:45:00",70085,-0.142,0.87,-0.088,-7999,0.82,-0.09,1.61,4.254,0,-0.09,0.007,-0.035,-0.11,14.06,-2.11,-1.48,100,0.82,0.304,7999,-7999,0.809,36.1,34.2,25.1,27
"2021-01-01 21:00:00",70086,-0.103,0.864,-0.065,-7999,0.814,-0.064,1.598,4.263,0,-0.064,0.005,0,-0.073,14.08,-2.06,-1.48,100,0.814,0.246,7999,-7999,0.789,35.6,33.6,25.7,29.1
"2021-01-01 21:15:00",70087,-0.093,0.833,-0.061,-7999,0.783,-0.061,1.541,4.261,0,-0.061,0.003,-0.013,-0.074,13.82,-2.09,-1.47,100,0.783,0.694,7999,-7999,0.769,37,34.9,26.6,29.7
"2021-01-01 21:30:00",70088,-0.052,0.844,-0.033,-7999,0.794,-0.033,1.561,4.105,0,-0.033,0.002,-0.01,-0.037,14.01,-2.08,-1.47,100,0.794,0.68,7999,-7999,0.769,36.5,34.1,25,29.1
"2021-01-01 21:45:00",70089,-0.016,0.844,-0.01,-7999,0.794,-0.009,1.561,4.281,0,-0.009,0.001,0.005,-0.028,14.05,-2.06,-1.46,100,0.794,0.513,7999,-7999,0.769,35.8,32,24,28.7
"2021-01-01 22:00:00",70090,-0.098,0.841,-0.063,-7999,0.791,-0.066,1.556,3.668,0,-0.066,0.006,-0.052,-0.105,14.05,-2.09,-1.47,100,0.791,0.299,7999,-7999,0.769,35.4,32.1,25.2,28
"2021-01-01 22:15:00",70091,-0.088,0.829,-0.057,-7999,0.779,-0.057,1.533,3.804,0,-0.057,0.006,0.012,-0.073,14.09,-2.08,-1.46,100,0.779,0.325,7999,-7999,0.769,37.1,35.5,25.1,29.8
"2021-01-01 22:30:00",70092,-0.025,0.841,-0.016,-7999,0.791,-0.016,1.555,3.955,0,-0.016,0,-0.008,-0.027,14.08,-2.05,-1.48,100,0.791,0.295,7999,-7999,0.769,37.4,34.8,26.5,29.8
"2021-01-01 22:45:00",70093,-0.117,0.821,-0.077,-7999,0.771,-0.08,1.518,3.896,0,-0.08,0.005,-0.075,-0.094,14.01,-2.08,-1.48,100,0.771,0.358,7999,-7999,0.749,35.9,34,25.8,29
"2021-01-01 23:00:00",70094,-0.065,0.822,-0.043,-7999,0.772,-0.043,1.521,3.408,0,-0.043,0.002,-0.002,-0.074,13.92,-2.06,-1.47,100,0.772,0.637,7999,-7999,0.749,36.1,33.5,24.8,28.7
"2021-01-01 23:15:00",70095,-0.152,0.754,-0.109,-7999,0.704,-0.104,1.394,2.802,0,-0.104,-0.009,-0.065,-0.099,14.01,-2.14,-1.49,100,0.704,0.341,7999,-7999,0.692,41.1,40.1,30.2,34.6
"2021-01-01 23:30:00",70096,-0.002,0.749,-0.001,-7999,0.699,-0.001,1.386,2.945,0,-0.001,0,-0.004,-0.001,13.74,-2.05,-1.45,100,0.699,0.471,7999,-7999,0.672,42.3,40.4,31.6,35.4
"2021-01-01 23:45:00",70097,-0.08,0.726,-0.06,-7999,0.676,-0.061,1.344,2.805,0,-0.061,0.003,-0.054,-0.072,13.88,-2.08,-1.46,100,0.676,0.382,7999,-7999,0.632,41,39.5,29.4,32.6
"2021-01-02 00:00:00",70098,-0.046,0.722,-0.034,-7999,0.672,-0.035,1.335,2.852,0,-0.035,0.003,-0.032,-0.036,14.05,-2.06,-1.45,100,0.672,0.243,7999,-7999,0.632,40.2,38.1,28.8,33.2
"2021-01-02 00:15:00",70099,-0.025,0.738,-0.019,-7999,0.688,-0.019,1.366,3.014,0,-0.019,0.002,-0.015,-0.018,13.96,-2.06,-1.44,100,0.688,0.635,7999,-7999,0.672,39.9,37.9,30.3,33.2
"2021-01-02 00:30:00",70100,-0.02,0.757,-0.014,-7999,0.707,-0.014,1.4,3.044,0,-0.014,0.001,-0.006,-0.023,14.06,-2.07,-1.41,100,0.707,0.303,7999,-7999,0.672,36.6,35.1,25.7,29.4
"2021-01-02 00:45:00",70101,-0.076,0.74,-0.056,-7999,0.69,-0.058,1.368,2.799,0,-0.058,0.005,-0.05,-0.068,14.03,-2.08,-1.43,100,0.69,0.268,7999,-7999,0.672,36.7,34.6,24.8,29.4
"2021-01-02 01:00:00",70102,-0.06,0.693,-0.047,-7999,0.643,-0.05,1.282,2.706,0,-0.05,0.001,-0.049,-0.054,14.05,-2.08,-1.43,100,0.643,0.358,7999,-7999,0.632,36.8,35.5,24.9,29.2
"2021-01-02 01:15:00",70103,-0.047,0.679,-0.037,-7999,0.629,-0.039,1.257,2.856,0,-0.039,0.005,-0.042,-0.048,14.05,-2.05,-1.44,100,0.629,0.163,7999,-7999,0.612,38.6,37.8,27.6,31.3
"2021-01-02 01:30:00",70104,0.008,0.701,0.007,-7999,0.651,0.007,1.297,2.961,0,0.007,0,0.005,0.003,14.03,-2.05,-1.41,100,0.651,0.295,7999,-7999,0.632,37.2,36.8,26,30.8
"2021-01-02 01:45:00",70105,-0.017,0.752,-0.012,-7999,0.702,-0.013,1.391,2.992,0,-0.013,-0.002,-0.02,-0.02,14.03,-2.05,-1.39,100,0.702,0.387,7999,-7999,0.672,35,33.7,24.5,27.6
"2021-01-02 02:00:00",70106,0.027,0.771,0.019,-7999,0.721,0.02,1.425,2.877,0,0.02,-0.002,0.005,0.002,14.02,-2.04,-1.38,100,0.721,0.389,7999,-7999,0.692,31.4,30,21,24.6
"2021-01-02 02:15:00",70107,-0.03,0.811,-0.02,-7999,0.761,-0.021,1.501,3.065,0,-0.021,-0.001,-0.028,-0.028,13.93,-2.05,-1.38,100,0.761,0.341,7999,-7999,0.732,35.1,32.6,24.1,27.2
"2021-01-02 02:30:00",70108,-0.051,0.82,-0.033,-7999,0.77,-0.035,1.517,2.87,0,-0.035,0.003,-0.028,-0.051,14.01,-2.05,-1.36,100,0.77,0.364,7999,-7999,0.752,31.1,29.7,20.5,21.7
"2021-01-02 02:45:00",70109,-0.088,0.801,-0.059,-7999,0.751,-0.061,1.482,2.854,0,-0.061,0.001,-0.053,-0.069,14.04,-2.06,-1.38,100,0.751,0.197,7999,-7999,0.732,31.9,29.9,22.2,23.7
"2021-01-02 03:00:00",70110,-0.037,0.794,-0.026,-7999,0.744,-0.025,1.469,2.848,0,-0.025,0.002,-0.01,-0.047,14.03,-2.05,-1.37,100,0.744,0.121,7999,-7999,0.712,33.6,31.5,22.6,25.8
"2021-01-02 03:15:00",70111,0.042,0.807,0.028,-7999,0.757,0.029,1.492,2.894,0,0.029,0.002,0.015,0.02,14.06,-2.02,-1.38,100,0.757,0.461,7999,-7999,0.732,31,29.9,20.5,24.4
"2021-01-02 03:30:00",70112,0.112,0.854,0.071,-7999,0.804,0.073,1.58,2.965,0,0.073,0,0.039,0.059,14.04,-2,-1.38,100,0.804,0.435,7999,-7999,0.772,33.2,31.6,22.1,26.8
"2021-01-02 03:45:00",70113,0.133,0.906,0.079,-7999,0.856,0.08,1.677,2.925,0,0.08,0.001,0.05,0.06,14.04,-1.95,-1.39,100,0.856,0.157,7999,-7999,0.832,32.2,29.8,21.4,26.3
"2021-01-02 04:00:00",70114,0.136,0.946,0.078,-7999,0.896,0.079,1.75,3.391,0,0.079,0.002,0.048,0.033,14.03,-1.94,-1.41,100,0.896,0.396,7999,-7999,0.869,32.5,29.8,21.9,26.8
"2021-01-02 04:15:00",70115,0.078,0.955,0.044,-7999,0.905,0.046,1.766,3.483,0,0.046,0.001,0.041,0.033,14.04,-1.94,-1.42,100,0.905,0.51,7999,-7999,0.869,31.5,29.2,22.1,25.6
"2021-01-02 04:30:00",70116,-0.133,0.947,-0.076,-7999,0.897,-0.079,1.751,3.476,0,-0.079,0.013,-0.073,-0.13,14.01,-2.07,-1.46,100,0.897,0.58,7999,-7999,0.869,31.4,28.5,22.5,25.5
"2021-01-02 04:45:00",70117,-0.06,0.936,-0.035,-7999,0.886,-0.033,1.732,3.641,0,-0.033,0.001,0.004,-0.023,14.04,-2.05,-1.44,100,0.886,0.463,7999,-7999,0.849,31.2,28.3,21.4,25.4
"2021-01-02 05:00:00",70118,-0.081,0.92,-0.047,-7999,0.87,-0.046,1.702,3.578,0,-0.046,0.003,-0.006,-0.055,14.04,-2.04,-1.46,100,0.87,0.403,7999,-7999,0.849,31.5,28,21.9,25.1
"2021-01-02 05:15:00",70119,0.062,0.927,0.036,-7999,0.877,0.036,1.715,3.649,0,0.036,0.002,0.006,0.017,14.06,-1.97,-1.43,100,0.877,0.471,7999,-7999,0.849,32.2,29.9,22.9,26.9
"2021-01-02 05:30:00",70120,0.157,0.961,0.088,-7999,0.911,0.089,1.779,3.712,0,0.089,0.002,0.061,0.083,14.05,-1.92,-1.42,100,0.911,0.406,7999,-7999,0.889,30.8,28.4,20.9,25.2
"2021-01-02 05:45:00",70121,0.141,0.988,0.077,-7999,0.938,0.077,1.827,3.775,0,0.077,0.004,0.035,0.056,14.05,-1.89,-1.45,100,0.938,0.536,7999,-7999,0.909,31.6,28.4,21.7,25.8
"2021-01-02 06:00:00",70122,0.127,1.007,0.068,-7999,0.957,0.068,1.863,3.638,0,0.068,0.002,0.033,0.055,14.04,-1.9,-1.45,100,0.957,0.659,7999,-7999,0.929,29.8,27.3,20.9,23.5
"2021-01-02 06:15:00",70123,0.019,1.008,0.01,-7999,0.958,0.008,1.865,3.52,0,0.008,0.002,-0.03,-0.023,14.04,-1.96,-1.41,100,0.958,0.445,7999,-7999,0.929,28.8,26,19.3,23.9
"2021-01-02 06:30:00",70124,-0.121,1.001,-0.066,-7999,0.951,-0.069,1.851,3.456,0,-0.069,-0.002,-0.069,-0.09,14.02,-2.08,-1.44,100,0.951,0.674,7999,-7999,0.929,32,27.4,20.7,24.4
"2021-01-02 06:45:00",70125,-0.133,0.98,-0.074,-7999,0.93,-0.078,1.812,3.406,0,-0.078,0.001,-0.086,-0.075,14.05,-2.15,-1.46,100,0.93,0.592,7999,-7999,0.909,30.1,26.8,17.6,21.8
"2021-01-02 07:00:00",70126,-0.078,0.97,-0.043,-7999,0.92,-0.047,1.795,3.377,0,-0.047,-0.001,-0.066,-0.056,14.03,-2.11,-1.46,100,0.92,0.463,7999,-7999,0.889,32,27.6,19.3,23
"2021-01-02 07:15:00",70127,-0.039,0.967,-0.022,-7999,0.917,-0.023,1.79,3.344,0,-0.023,-0.001,-0.037,-0.035,14.03,-2.08,-1.44,100,0.917,0.53,7999,-7999,0.889,30.6,27.2,18.9,23.4
"2021-01-02 07:30:00",70128,0.012,0.972,0.007,-7999,0.922,0.006,1.798,3.33,0,0.006,0,-0.028,-0.002,14.02,-2.09,-1.44,100,0.922,0.67,7999,-7999,0.889,29,25.9,17.5,21.7
"2021-01-02 07:45:00",70129,0.004,0.972,0.002,-7999,0.922,0.002,1.798,3.333,0,0.002,-0.002,-0.014,-0.017,10.53,-2.07,-1.46,100,0.922,0.498,7999,-7999,0.889,27.5,24.4,16.8,20.2
"2021-01-02 08:00:00",70130,-0.05,0.968,-0.028,-7999,0.918,-0.029,1.791,3.312,0,-0.029,-0.001,-0.027,-0.057,13.95,-2.07,-1.46,100,0.918,0.523,7999,-7999,0.889,28.6,25.7,17.4,21.3
"2021-01-02 08:15:00",70131,-0.023,0.962,-0.013,-7999,0.912,-0.013,1.779,3.279,0,-0.013,0.001,-0.002,-0.028,13.68,-2.07,-1.46,100,0.912,0.538,7999,-7999,0.889,28.7,26.1,17.8,21
"2021-01-02 08:30:00",70132,-0.097,0.952,-0.055,-7999,0.902,-0.057,1.761,3.324,0,-0.057,0.006,-0.016,-0.094,13.87,-2.1,-1.47,100,0.902,0.477,7999,-7999,0.869,26.9,25.1,16,19.8
"2021-01-02 08:45:00",70133,-0.106,0.933,-0.062,-7999,0.883,-0.062,1.726,3.743,0,-0.062,0.006,-0.014,-0.095,13.85,-2.12,-1.48,100,0.883,0.479,7999,-7999,0.869,27.4,24.9,17.7,20.3
"2021-01-02 09:00:00",70134,-0.148,0.911,-0.088,-7999,0.861,-0.088,1.685,3.914,0,-0.088,0.009,-0.006,-0.142,13.94,-2.14,-1.5,100,0.861,0.372,7999,-7999,0.849,29.1,25.4,21.4,21.5
"2021-01-02 09:15:00",70135,-0.077,0.887,-0.047,-7999,0.837,-0.045,1.642,4.006,0,-0.045,0.002,-0.018,-0.048,13.93,-2.19,-1.49,100,0.837,0.474,7999,-7999,0.809,28.7,25.1,18.4,22.3
"2021-01-02 09:30:00",70136,-0.079,0.869,-0.049,-7999,0.819,-0.047,1.608,4.071,0,-0.047,0.001,-0.011,-0.052,13.95,-2.18,-1.51,100,0.819,0.403,7999,-7999,0.809,29.2,24.3,17.6,22
"2021-01-02 09:45:00",70137,-0.07,0.85,-0.044,-7999,0.8,-0.043,1.573,4.12,0,-0.043,0.002,-0.009,-0.048,14.03,-2.27,-1.56,100,0.8,0.432,7999,-7999,0.789,30.1,25.9,18.5,22
"2021-01-02 10:00:00",70138,-0.02,0.839,-0.013,-7999,0.789,-0.01,1.553,4.105,0,-0.01,0.001,0.022,-0.018,13.99,-2.24,-1.56,100,0.789,0.397,7999,-7999,0.769,29.1,26.2,17.5,21.5
"2021-01-02 10:15:00",70139,-0.028,0.834,-0.018,-7999,0.784,-0.018,1.542,4.11,0,-0.018,-0.001,-0.029,-0.034,13.99,-2.23,-1.55,100,0.784,0.281,7999,-7999,0.749,29.3,26.4,17.5,21.4
"2021-01-02 10:30:00",70140,-0.098,0.819,-0.065,-7999,0.769,-0.065,1.514,4.121,0,-0.065,0.004,-0.035,-0.091,13.99,-2.36,-1.59,100,0.769,0.084,7999,-7999,0.749,30.1,26.2,21.8,24.8
"2021-01-02 10:45:00",70141,-0.074,0.807,-0.05,-7999,0.757,-0.05,1.493,4.132,0,-0.05,0.002,-0.033,-0.076,13.98,-2.4,-1.6,100,0.757,0.438,7999,-7999,0.729,29.1,25.6,19.5,21
"2021-01-02 11:00:00",70142,-0.023,0.79,-0.015,-7999,0.74,-0.013,1.462,4.158,0,-0.013,0,0.002,-0.031,13.96,-2.29,-1.56,100,0.74,0.29,7999,-7999,0.729,29.6,26,18.1,21.6
"2021-01-02 11:15:00",70143,-0.039,0.781,-0.027,-7999,0.731,-0.027,1.446,4.156,0,-0.027,-0.001,-0.024,-0.033,13.96,-2.26,-1.53,100,0.731,0.377,7999,-7999,0.709,31.7,27,19.4,23.7
"2021-01-02 11:30:00",70144,-0.059,0.772,-0.041,-7999,0.722,-0.042,1.428,4.239,0,-0.042,-0.001,-0.034,-0.053,13.98,-2.48,-1.54,100,0.722,0.379,7999,-7999,0.709,31.1,27.1,20.3,22.7
"2021-01-02 11:45:00",70145,-0.031,0.76,-0.022,-7999,0.71,-0.021,1.406,4.307,0,-0.021,-0.001,-0.016,-0.037,13.93,-2.49,-1.54,100,0.71,0.165,7999,-7999,0.689,31.1,28.5,20,23.2
"2021-01-02 12:00:00",70146,-0.04,0.747,-0.029,-7999,0.697,-0.027,1.382,4.327,0,-0.027,0.001,-0.006,-0.038,13.9,-2.53,-1.53,100,0.697,0.15,7999,-7999,0.669,30.6,27.1,18.9,21.8
"2021-01-02 12:15:00",70147,-0.006,0.741,-0.004,-7999,0.691,-0.003,1.371,4.36,0,-0.003,0,-0.002,-0.019,13.81,-2.48,-1.48,100,0.691,0.13,7999,-7999,0.669,30.9,28.6,19.3,22.6
"2021-01-02 12:30:00",70148,0,0.741,0,-7999,0.691,0.001,1.37,4.615,0,0.001,0,-0.007,-0.006,13.82,-2.38,-1.47,100,0.691,0.267,7999,-7999,0.669,30.4,27.3,18.2,21.3
"2021-01-02 12:45:00",70149,0.007,0.754,0.005,-7999,0.704,0.005,1.394,4.688,0,0.005,0,-0.013,-0.008,13.88,-2.31,-1.45,100,0.704,0.308,7999,-7999,0.689,30.2,27.1,17.1,20.9
"2021-01-02 13:00:00",70150,0.016,0.772,0.011,-7999,0.722,0.011,1.428,4.756,0,0.011,0,-0.008,-0.017,13.64,-2.33,-1.42,100,0.722,0.333,7999,-7999,0.709,30.2,28,19.7,22.7
"2021-01-02 13:15:00",70151,0,0.787,0,-7999,0.737,0,1.456,4.724,0,0,0,0,-0.026,13.83,-2.32,-1.41,100,0.737,0.218,7999,-7999,0.709,33.4,30.5,20.6,22.7
"2021-01-02 13:30:00",70152,-0.01,0.8,-0.007,-7999,0.75,-0.007,1.479,4.743,0,-0.007,-0.001,-0.014,-0.028,13.83,-2.34,-1.36,100,0.75,0.297,7999,-7999,0.729,32.1,29.3,18.9,22.1
"2021-01-02 13:45:00",70153,0.01,0.798,0.007,-7999,0.748,0.008,1.477,4.753,0,0.008,0.001,0.02,-0.008,13.79,-2.31,-1.35,100,0.748,0.347,7999,-7999,0.729,32.5,30.1,19,22.7
